# Extracted band/energy data from diamond_pd_projwfc.out
# nkstot   = 2
# nbnd     = 860
# natomwfc = 860
# n_atoms  = 215

# Total k-point blocks found in file = 2
# Analysis mode = SPIN POLARIZED

============================================================
SPIN UP
============================================================

--- k-point 1  (k = 0.0000000000 0.0000000000 0.0000000000) ---

Band 1   energy = -8.29789 eV
65      0.000000       0.000000       0.000000       0.000196       0.000196       
77      0.000000       0.000169       0.000000       0.000000       0.000169       
tot     0.000948       0.000962       0.000853       0.001019       0.861000

Band 815   energy = 27.58148 eV
atom    s              p_x            p_y            p_z            tot            
31      0.000000       0.000049       0.000016       0.000000       0.000065       
40      0.000000       0.000009       0.000049       0.000000       0.000058       
56      0.000000       0.000009       0.000064       0.000000       0.000073       
107     0.000049       0.000000       0.000004       0.000004       0.000057       
188     0.000256       0.000000       0.000000       0.000009       0.000265       
214     0.000000       0.000000       0.000009       0.000256       0.000265       
tot     0.000693       0.000468       0.000606       0.000904       0.856000

Band 816   energy = 27.58150 eV
atom    s              p_x            p_y            p_z            tot            
135     0.000009       0.000000       0.000064       0.000000       0.000073       
145     0.000144       0.000000       0.000009       0.000000       0.000153       
158     0.000000       0.000000       0.000225       0.000000       0.000225       
164     0.000009       0.000064       0.000000       0.000000       0.000073       
176     0.000144       0.000009       0.000000       0.000000       0.000153       
181     0.000000       0.000225       0.000000       0.000000       0.000225       
tot     0.000680       0.000988       0.000983       0.000384       0.856000

Band 817   energy = 27.60016 eV
atom    s              p_x            p_y            p_z            tot            
44      0.000009       0.000081       0.000000       0.000000       0.000090       
90      0.000225       0.000001       0.000000       0.000009       0.000235       
116     0.000121       0.000004       0.000000       0.000025       0.000150       
137     0.000000       0.000000       0.000081       0.000000       0.000081       
146     0.000001       0.000000       0.000081       0.000000       0.000082       
162     0.000000       0.000081       0.000000       0.000000       0.000081       
tot     0.000933       0.000604       0.000568       0.000593       0.790000

Band 818   energy = 27.60767 eV
atom    s              p_x            p_y            p_z            tot            
19      0.000000       0.000000       0.000000       0.000121       0.000121       
31      0.000000       0.000049       0.000049       0.000000       0.000098       
56      0.000000       0.000049       0.000064       0.000000       0.000113       
103     0.000000       0.000000       0.000000       0.000144       0.000144       
109     0.000049       0.000000       0.000025       0.000000       0.000074       
119     0.000100       0.000000       0.000009       0.000000       0.000109       
tot     0.000708       0.000707       0.000627       0.000903       0.882000

Band 819   energy = 27.60768 eV
atom    s              p_x            p_y            p_z            tot            
16      0.000000       0.000000       0.000169       0.000004       0.000173       
46      0.000000       0.000081       0.000000       0.000004       0.000085       
80      0.000000       0.000000       0.000169       0.000004       0.000173       
92      0.000000       0.000121       0.000000       0.000000       0.000121       
123     0.000064       0.000004       0.000000       0.000000       0.000068       
130     0.000100       0.000000       0.000009       0.000000       0.000109       
tot     0.000707       0.000813       0.000849       0.000714       0.882000

Band 820   energy = 27.63235 eV
atom    s              p_x            p_y            p_z            tot            
21      0.000000       0.000036       0.000000       0.000036       0.000072       
25      0.000000       0.000000       0.000016       0.000081       0.000097       
