# Extracted band/energy data from diamond_pd_projwfc.out
# nkstot   = 2
# nbnd     = 864
# natomwfc = 860
# n_atoms  = 215

# Total k-point blocks found in file = 2
# Analysis mode = SPIN POLARIZED

============================================================
SPIN UP
============================================================

--- k-point 1  (k = 0.0000000000 0.0000000000 0.0000000000) ---

Band 1   energy = -8.38031 eV
68      0.000064       0.000000       0.000000       0.000000       0.000064       
86      0.000004       0.000000       0.000000       0.000064       0.000068       
116     0.000400       0.000000       0.000000       0.000000       0.000400       
tot     0.001470       0.000367       0.000278       0.000732       0.893000

Band 565   energy = 21.51711 eV
atom    s              p_x            p_y            p_z            tot            
150     0.000100       0.000000       0.000001       0.000000       0.000101       
153     0.000081       0.000000       0.000000       0.000000       0.000081       
175     0.000100       0.000000       0.000000       0.000000       0.000100       
182     0.000081       0.000000       0.000000       0.000000       0.000081       
199     0.000100       0.000000       0.000000       0.000000       0.000100       
203     0.000100       0.000000       0.000000       0.000000       0.000100       
tot     0.001354       0.000506       0.000520       0.000575       0.828000

Band 566   energy = 21.51743 eV
atom    s              p_x            p_y            p_z            tot            
1       0.000000       0.000049       0.000049       0.000000       0.000098       
101     0.000400       0.000000       0.000000       0.000000       0.000400       
105     0.000169       0.000000       0.000009       0.000000       0.000178       
139     0.000081       0.000000       0.000000       0.000004       0.000085       
158     0.000169       0.000004       0.000000       0.000000       0.000173       
181     0.000081       0.000000       0.000004       0.000000       0.000085       
tot     0.002080       0.000355       0.000495       0.000255       0.900000

Band 567   energy = 21.51744 eV
atom    s              p_x            p_y            p_z            tot            
82      0.000484       0.000000       0.000000       0.000000       0.000484       
105     0.000081       0.000000       0.000009       0.000000       0.000090       
117     0.000100       0.000000       0.000000       0.000000       0.000100       
192     0.000100       0.000000       0.000000       0.000009       0.000109       
206     0.000000       0.000000       0.000000       0.000081       0.000081       
214     0.000196       0.000001       0.000000       0.000000       0.000197       
tot     0.002078       0.000412       0.000319       0.000381       0.901000

Band 568   energy = 21.54680 eV
atom    s              p_x            p_y            p_z            tot            
1       0.000169       0.000000       0.000000       0.000001       0.000170       
10      0.000144       0.000000       0.000000       0.000000       0.000144       
52      0.000169       0.000001       0.000000       0.000000       0.000170       
75      0.000169       0.000000       0.000000       0.000000       0.000169       
110     0.000025       0.000144       0.000000       0.000000       0.000169       
133     0.000025       0.000000       0.000001       0.000121       0.000147       
tot     0.002853       0.000418       0.000301       0.000630       0.934000

Band 569   energy = 21.56684 eV
atom    s              p_x            p_y            p_z            tot            
84      0.000081       0.000004       0.000000       0.000000       0.000085       
88      0.000081       0.000000       0.000004       0.000000       0.000085       
107     0.000081       0.000000       0.000000       0.000009       0.000090       
116     0.000144       0.000000       0.000000       0.000000       0.000144       
125     0.000100       0.000004       0.000000       0.000025       0.000129       
144     0.000081       0.000000       0.000000       0.000000       0.000081       
tot     0.002724       0.000178       0.000118       0.000340       0.918000

Band 570   energy = 21.56932 eV
atom    s              p_x            p_y            p_z            tot            
52      0.000064       0.000036       0.000001       0.000000       0.000101       
