# Extracted band/energy data from diamond_pd_projwfc.out
# nkstot   = 2
# nbnd     = 861
# natomwfc = 860
# n_atoms  = 215

# Total k-point blocks found in file = 2
# Analysis mode = SPIN POLARIZED

============================================================
SPIN UP
============================================================

--- k-point 1  (k = 0.0000000000 0.0000000000 0.0000000000) ---

Band 1   energy = -8.26148 eV
53      0.000000       0.000000       0.000000       0.000144       0.000144       
59      0.000000       0.000144       0.000000       0.000016       0.000160       
98      0.000000       0.000009       0.000000       0.000144       0.000153       
124     0.000000       0.000001       0.000000       0.000484       0.000485       
192     0.000000       0.000009       0.000000       0.000225       0.000234       
tot     0.000000       0.001133       0.001159       0.002380       0.998000

Band 353   energy = 8.53713 eV
atom    s              p_x            p_y            p_z            tot            
15      0.000000       0.000225       0.000064       0.000004       0.000293       
17      0.000000       0.000064       0.000256       0.000000       0.000320       
18      0.000000       0.000000       0.000000       0.000441       0.000441       
112     0.000000       0.000000       0.000000       0.000196       0.000196       
136     0.000000       0.000529       0.000000       0.000001       0.000530       
167     0.000000       0.000001       0.000361       0.000016       0.000378       
tot     0.000000       0.001617       0.001535       0.002102       0.998000

Band 354   energy = 8.54652 eV
atom    s              p_x            p_y            p_z            tot            
24      0.000000       0.000000       0.000121       0.000009       0.000130       
42      0.000000       0.000000       0.000100       0.000081       0.000181       
58      0.000000       0.000000       0.000081       0.000025       0.000106       
71      0.000000       0.000036       0.000004       0.000121       0.000161       
148     0.000000       0.000000       0.000081       0.000081       0.000162       
177     0.000000       0.000025       0.000004       0.000121       0.000150       
tot     0.000000       0.001250       0.001814       0.001305       0.999000

Band 355   energy = 8.57632 eV
atom    s              p_x            p_y            p_z            tot            
32      0.000000       0.000000       0.000900       0.000016       0.000916       
59      0.000000       0.000576       0.000000       0.000121       0.000697       
138     0.000000       0.000000       0.000000       0.000484       0.000484       
165     0.000000       0.000000       0.000004       0.000400       0.000404       
189     0.000000       0.000784       0.000000       0.000000       0.000784       
191     0.000000       0.000000       0.000676       0.000004       0.000680       
tot     0.000000       0.002393       0.002621       0.002103       0.998000

Band 356   energy = 8.94081 eV
atom    s              p_x            p_y            p_z            tot            
10      0.000000       0.000169       0.000196       0.000000       0.000365       
87      0.000000       0.000441       0.000000       0.000016       0.000457       
89      0.000000       0.000000       0.000256       0.000081       0.000337       
117     0.000000       0.000000       0.000000       0.000400       0.000400       
126     0.000000       0.000004       0.000025       0.000225       0.000254       
128     0.000000       0.000081       0.000000       0.000169       0.000250       
tot     0.000004       0.001814       0.001334       0.002249       0.998000

Band 357   energy = 8.95455 eV
atom    s              p_x            p_y            p_z            tot            
49      0.000000       0.000001       0.000004       0.000361       0.000366       
74      0.000000       0.000036       0.000025       0.000144       0.000205       
93      0.000000       0.000400       0.000036       0.000000       0.000436       
96      0.000000       0.000049       0.000400       0.000000       0.000449       
140     0.000000       0.000000       0.000625       0.000000       0.000625       
163     0.000000       0.000625       0.000000       0.000000       0.000625       
tot     0.000008       0.002753       0.002718       0.000845       0.998000

Band 358   energy = 8.96253 eV
atom    s              p_x            p_y            p_z            tot            
