# Extracted band/energy data from diamond_pd_projwfc.out
# nkstot   = 2
# nbnd     = 863
# natomwfc = 860
# n_atoms  = 215

# Total k-point blocks found in file = 2
# Analysis mode = SPIN POLARIZED

============================================================
SPIN UP
============================================================

--- k-point 1  (k = 0.0000000000 0.0000000000 0.0000000000) ---

Band 1   energy = -8.33528 eV
164     0.000016       0.000100       0.000000       0.000009       0.000125       
tot     0.000422       0.001103       0.001094       0.000977       0.997000

Band 247   energy = 5.94405 eV
atom    s              p_x            p_y            p_z            tot            
8       0.000000       0.000000       0.000121       0.000000       0.000121       
30      0.000000       0.000049       0.000001       0.000100       0.000150       
33      0.000009       0.000081       0.000000       0.000001       0.000091       
102     0.000000       0.000004       0.000004       0.000100       0.000108       
110     0.000000       0.000100       0.000000       0.000004       0.000104       
185     0.000000       0.000000       0.000121       0.000000       0.000121       
tot     0.000177       0.000936       0.001210       0.001262       0.996000

Band 248   energy = 5.94407 eV
atom    s              p_x            p_y            p_z            tot            
18      0.000009       0.000000       0.000000       0.000121       0.000130       
27      0.000000       0.000100       0.000036       0.000001       0.000137       
60      0.000000       0.000100       0.000000       0.000000       0.000100       
61      0.000000       0.000081       0.000016       0.000000       0.000097       
133     0.000000       0.000000       0.000000       0.000100       0.000100       
190     0.000000       0.000100       0.000000       0.000000       0.000100       
tot     0.000158       0.001420       0.001114       0.000879       0.996000

Band 249   energy = 5.94972 eV
atom    s              p_x            p_y            p_z            tot            
90      0.000121       0.000000       0.000000       0.000001       0.000122       
100     0.000004       0.000000       0.000081       0.000000       0.000085       
105     0.000000       0.000081       0.000000       0.000000       0.000081       
137     0.000081       0.000000       0.000000       0.000000       0.000081       
162     0.000081       0.000000       0.000000       0.000000       0.000081       
173     0.000004       0.000081       0.000000       0.000000       0.000085       
tot     0.000850       0.000789       0.000737       0.000870       0.998000

Band 250   energy = 5.98966 eV
atom    s              p_x            p_y            p_z            tot            
23      0.000000       0.000049       0.000036       0.000001       0.000086       
71      0.000004       0.000000       0.000081       0.000001       0.000086       
118     0.000000       0.000000       0.000081       0.000000       0.000081       
121     0.000000       0.000144       0.000000       0.000001       0.000145       
123     0.000000       0.000000       0.000144       0.000000       0.000144       
196     0.000004       0.000000       0.000000       0.000081       0.000085       
tot     0.000590       0.001073       0.001174       0.000381       0.997000

Band 251   energy = 5.98967 eV
atom    s              p_x            p_y            p_z            tot            
15      0.000000       0.000000       0.000000       0.000144       0.000144       
17      0.000000       0.000000       0.000001       0.000121       0.000122       
38      0.000000       0.000000       0.000000       0.000081       0.000081       
112     0.000000       0.000049       0.000036       0.000000       0.000085       
123     0.000001       0.000004       0.000000       0.000081       0.000086       
204     0.000000       0.000000       0.000000       0.000100       0.000100       
tot     0.000607       0.000589       0.000666       0.001272       0.997000

Band 252   energy = 6.02231 eV
atom    s              p_x            p_y            p_z            tot            
5       0.000000       0.000001       0.000049       0.000144       0.000194       
17      0.000004       0.000121       0.000000       0.000000       0.000125       
69      0.000000       0.000000       0.000256       0.000000       0.000256       
121     0.000016       0.000000       0.000121       0.000000       0.000137       
